transaction_id,customer_id,product_id,product_name,quantity_sold,unit_price,transaction_date,store_id,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,sales,age_group,category_Electronics,payment_method_Credit Card,payment_method_Debit Card,payment_method_Digital Wallet,"store_location_Dallas, TX","store_location_Los Angeles, CA","store_location_Miami, FL","store_location_New York, NY",promotion_applied_True,sales_per_unit,revenue_per_product,month,quarter,season,sales_category
4678,9584,387,Camera,0.012118374306065063,-0.5516088424774157,2024-03-09 20:58:00,12,-0.06384633257465794,95,281,247,2,53,2,41824.55,Platinum,BOGO,Rainy,True,Thursday,False,190,266,-0.3831030099798918,50-60,False,False,False,True,False,False,False,False,True,-31.613399644550878,-0.0066846024236766055,3,1,2,
4679,2363,796,Camera,0.012118374306065063,-1.140752123864133,2024-06-01 03:36:00,5,1.3220176251729643,107,215,306,4,18,0,67342.22,Gold,BOGO,Sunny,False,Sunday,True,290,242,-0.8002397106374683,18-30,False,True,False,False,False,True,False,False,True,-66.03523628057606,-0.013824061227424259,6,2,3,
4680,2702,826,TV,1.421231665708989,1.0338917835635595,2024-07-21 02:43:00,14,1.4830018222850618,79,216,189,8,50,2,52347.16,Silver,Percentage Discount,Cloudy,False,Wednesday,True,251,283,2.0908839871697253,40-50,True,False,False,False,False,False,True,False,True,1.4711774565807163,1.4693997417168752,7,3,3,Low
4681,5300,466,Camera,0.716675020007527,-1.249748813580131,2024-03-05 04:32:00,7,0.524095952530394,135,150,141,1,63,1,93672.76,Silver,BOGO,Stormy,True,Monday,False,261,208,-0.740687919129204,60+,False,False,False,True,False,False,False,True,False,-1.0335059803276312,-0.8956637559769235,3,1,2,
4682,3544,296,Headphones,0.012118374306065063,-1.3456280135024672,2024-05-25 21:37:00,10,0.24412343581370258,131,239,147,3,50,2,110757.78,Gold,BOGO,Stormy,False,Saturday,True,316,302,-0.9452999283265557,40-50,False,False,False,True,True,False,False,False,False,-78.00550671664328,-0.01630682394434967,5,2,2,
4683,2381,192,Tablet,-0.6924382713953969,0.2515067894535949,2024-07-26 08:42:00,17,-0.24582846844050732,102,285,297,5,70,2,21066.94,Platinum,BOGO,Sunny,True,Monday,False,370,221,-0.3055072660619415,60+,True,True,False,False,False,False,False,True,True,0.4412050556453001,-0.1741529265334533,7,3,3,
4684,7387,935,Tablet,1.421231665708989,1.4985261393474965,2024-03-23 06:37:00,17,-1.1907357123593407,117,289,331,5,43,0,45665.15,Platinum,BOGO,Rainy,False,Tuesday,False,250,133,2.639183097384105,40-50,True,False,False,False,False,False,True,False,True,1.856968966468626,2.1297528011333027,3,1,2,Low
4685,6068,728,Fridge,-1.396994917096859,-1.6522984833379362,2024-01-15 18:23:00,18,0.3561124425003791,92,146,104,7,68,2,71492.01,Silver,BOGO,Cloudy,True,Wednesday,True,335,398,-1.2458721902758392,60+,True,False,True,False,False,False,False,False,False,0.8918229945066136,2.308252582749946,1,1,1,
4686,4757,740,Camera,0.716675020007527,0.7270426013330815,2024-07-18 23:39:00,5,-1.5057047936656185,50,276,424,10,34,1,109109.35,Silver,BOGO,Sunny,True,Saturday,False,404,406,1.1255072261654033,30-40,False,False,False,False,False,False,True,False,True,1.5704568943306862,0.5210532708567107,7,3,3,Low
4687,5053,410,Washing Machine,-1.396994917096859,-0.15234748078777618,2024-09-11 12:24:00,7,-0.8057735018738901,132,176,127,9,37,0,34896.31,Silver,BOGO,Stormy,True,Tuesday,True,407,470,-0.8918640159660345,30-40,True,False,False,True,False,False,False,True,True,0.6384160780050986,0.2128286562930347,9,3,4,
4688,5655,927,Smartphone,0.716675020007527,1.0226507739174926,2024-02-02 19:45:00,16,-0.5048030464034469,106,149,313,5,62,0,73791.59,Silver,BOGO,Rainy,True,Tuesday,False,148,299,1.40457690060076,60+,True,True,False,False,False,False,False,False,True,1.9598519013345939,0.732908263858032,2,1,1,Low
4689,8260,835,Fridge,0.716675020007527,0.05292157611957775,2024-05-17 20:36:00,5,1.6299873935613247,57,228,184,6,57,0,102652.46,Platinum,BOGO,Rainy,False,Monday,True,480,299,0.48910149559433214,50-60,False,False,False,False,False,True,False,False,True,0.6824592485296826,0.03792757162432825,5,2,2,Low
4690,3071,326,TV,-1.396994917096859,-1.2463711493144605,2024-02-27 16:29:00,11,0.32811519082871,91,139,122,10,63,0,28188.36,Bronze,BOGO,Stormy,True,Monday,True,346,415,-1.1500679978883672,60+,True,False,True,False,False,False,False,True,True,0.8232442250243553,1.7411741604084716,2,1,1,
4691,3150,339,Headphones,-1.396994917096859,1.1981999595348476,2024-06-01 04:44:00,10,-0.028849767985071512,136,116,363,9,55,0,23442.73,Platinum,BOGO,Cloudy,False,Thursday,True,183,241,-0.5731170483287342,50-60,False,False,False,False,False,False,False,False,True,0.4102499166709551,-1.6738792531358442,6,2,3,
4692,9630,605,Washing Machine,0.012118374306065063,0.36336287748973695,2024-05-18 13:37:00,10,-0.1618367134254999,64,171,170,10,22,0,91747.66,Platinum,BOGO,Cloudy,False,Friday,True,337,280,0.2647330878259265,18-30,False,False,False,True,False,False,False,True,False,21.845594230690796,0.004403367358349496,5,2,2,Low
4693,3795,471,Camera,-1.396994917096859,-1.046266880622867,2024-03-16 15:10:00,6,-0.9317611343964012,119,210,154,1,43,1,98873.4,Platinum,BOGO,Sunny,False,Thursday,True,464,276,-1.102840757324727,40-50,False,False,False,False,False,True,False,False,True,0.7894379169371472,1.4616295141569313,3,1,2,
4694,1468,137,Camera,1.421231665708989,1.7230782636763233,2024-05-05 06:32:00,5,1.7209784614942496,69,142,167,10,27,2,30753.27,Platinum,BOGO,Cloudy,True,Saturday,True,364,419,2.9041693783889007,18-30,True,False,True,False,False,False,False,False,True,2.0434173037793526,2.4488933908316537,5,2,2,Low
4695,1575,387,Washing Machine,-0.6924382713953969,0.16038133923849837,2024-07-22 08:40:00,11,1.6999805227404976,94,252,237,1,49,2,51870.84,Platinum,BOGO,Stormy,False,Sunday,False,461,231,-0.3485208767851712,40-50,False,True,False,False,False,False,False,True,True,0.5033241101518469,-0.11105417730638456,7,3,3,
4696,6846,604,Camera,-1.396994917096859,0.8948892827255481,2024-02-11 19:19:00,7,-0.3088222847017629,61,140,105,7,62,1,34328.07,Silver,BOGO,Stormy,False,Monday,False,113,458,-0.6447023592911438,60+,True,False,True,False,False,True,False,False,False,0.4614922727356238,-1.2501557793320448,2,1,1,
4697,6328,820,Smartphone,0.012118374306065063,1.1442288162421252,2024-04-03 17:38:00,11,-0.4208112913884394,132,142,334,7,49,2,113645.34,Bronze,BOGO,Stormy,False,Monday,True,191,204,0.8176169984772691,40-50,False,False,False,True,False,False,True,False,True,67.46919824617599,0.013866193087007813,4,2,2,Low
4698,8801,823,Smartphone,0.012118374306065063,-1.0701785990750732,2024-08-02 14:18:00,4,-1.715684181203137,65,147,496,1,67,0,37353.35,Gold,BOGO,Rainy,True,Friday,False,498,304,-0.750270869076564,60+,True,True,False,False,False,False,False,True,True,-61.911841483643954,-0.012968824837932071,8,3,3,
4699,8654,720,Camera,0.012118374306065063,1.1847965299091716,2024-03-24 20:23:00,3,0.2721206874853717,53,141,436,10,44,0,68376.4,Silver,BOGO,Rainy,True,Saturday,False,448,415,0.8463405412332204,40-50,False,False,False,True,False,False,False,True,True,69.83944544522278,0.014357807825966353,3,1,2,Low
4700,9856,314,Laptop,-1.396994917096859,0.48637061897444156,2024-03-03 18:49:00,15,0.13213442912702603,74,235,293,5,40,2,112267.37,Gold,BOGO,Sunny,True,Monday,True,332,489,-0.7411181395933901,30-40,False,False,False,True,False,False,False,True,False,0.530508830435498,-0.679457282532548,3,1,2,
4701,5463,107,Tablet,1.421231665708989,-1.724855715711596,2024-03-13 17:00:00,17,0.9160574759337619,61,157,321,8,18,1,97775.09,Bronze,BOGO,Rainy,False,Tuesday,False,184,338,-1.1646195724123074,18-30,True,True,False,False,True,False,False,False,False,-0.8194438672539222,-2.451419561948462,3,1,2,
4702,9987,300,TV,0.012118374306065063,-0.47787210829669613,2024-02-09 00:45:00,18,0.8810609113441754,133,150,245,9,27,0,88525.13,Platinum,BOGO,Cloudy,False,Saturday,True,229,146,-0.3308944912966071,18-30,True,False,False,False,False,True,False,False,False,-27.30518821579883,-0.005791033078767824,2,1,1,
4703,8288,940,Headphones,-1.396994917096859,-0.9057274531877779,2024-01-03 01:53:00,6,1.5809922031359038,118,233,468,4,64,1,77256.66,Platinum,BOGO,Sunny,False,Thursday,True,138,115,-1.0696716031055196,60+,True,False,False,False,False,False,False,True,False,0.7656946993969307,1.265296648378409,1,1,1,
4704,3213,753,Headphones,-0.6924382713953969,1.0601803768693856,2024-04-13 07:07:00,18,-0.6377899918438752,105,284,425,1,56,1,91225.65,Bronze,BOGO,Cloudy,False,Tuesday,False,499,344,0.07620794971098292,50-60,True,False,True,False,True,False,False,False,False,-0.11005739119157752,-0.7341094675267579,4,2,2,Low
4705,9835,505,Smartphone,1.421231665708989,1.2269190414127962,2024-02-07 12:20:00,1,0.3071172520749581,107,121,425,7,66,0,69239.02,Silver,BOGO,Stormy,True,Tuesday,True,398,335,2.318668851565491,60+,True,True,False,False,True,False,False,False,True,1.6314503170099373,1.7437361929171844,2,1,1,Low
4706,3900,213,Fridge,1.421231665708989,-0.06688721349446554,2024-04-06 01:11:00,11,-1.3657185353072727,66,150,272,3,36,0,87929.41,Silver,BOGO,Cloudy,True,Monday,False,368,94,0.7918923454275554,30-40,True,True,False,False,False,False,False,True,False,0.5571873780567053,-0.09506222584937202,4,2,2,Low
4707,8480,990,Tablet,-0.6924382713953969,-0.5615631228794177,2024-07-10 16:57:00,2,0.3981083200078828,52,228,441,7,66,2,30397.91,Platinum,BOGO,Cloudy,False,Friday,True,455,153,-0.6892976628974105,60+,False,False,False,False,False,False,False,False,True,0.9954644209776887,0.3888477980860249,7,3,3,
4708,8126,384,TV,-0.6924382713953969,-0.8555092701902448,2024-03-08 17:15:00,8,0.22312549705995072,111,183,209,5,28,1,95641.94,Bronze,BOGO,Stormy,False,Sunday,True,333,334,-0.8280479804451024,18-30,False,True,False,False,False,False,False,True,True,1.1958437519295773,0.5923873602132707,3,1,2,
4709,9576,682,Tablet,-1.396994917096859,0.26029943928803817,2024-08-02 17:06:00,9,-1.442710977404363,95,145,299,7,40,2,63327.1,Bronze,Percentage Discount,Sunny,True,Tuesday,True,288,319,-0.7944739128478375,30-40,True,False,False,False,False,False,False,True,False,0.5687020783861261,-0.3636369936085518,8,3,3,
4710,9745,612,Tablet,1.421231665708989,0.9488425547787697,2024-03-31 20:32:00,11,-0.20383259093300363,124,284,178,6,21,1,79976.9,Gold,BOGO,Rainy,True,Wednesday,True,293,120,1.9905203014314192,18-30,True,False,True,False,False,True,False,False,False,1.4005600560823683,1.3485250846238035,3,1,2,Low
4711,6073,605,Fridge,-1.396994917096859,0.7206983113102616,2024-01-31 20:03:00,12,0.9160574759337619,63,141,394,9,66,1,118873.84,Platinum,Percentage Discount,Stormy,False,Sunday,False,173,130,-0.685813720707041,60+,True,True,False,False,False,False,False,True,False,0.49092069864667304,-1.006811877660725,1,1,1,
4712,6688,274,Headphones,-0.6924382713953969,-1.3141388895018788,2024-08-15 21:24:00,8,-0.7077831210230481,85,155,165,9,23,2,34068.73,Silver,BOGO,Stormy,True,Saturday,True,497,351,-1.044533230884452,18-30,True,False,False,False,True,False,False,False,True,1.5084857005080259,0.9099600610201475,8,3,3,
4713,8891,665,Smartphone,1.421231665708989,1.3133443556391555,2024-03-17 22:02:00,18,-0.0358490809029888,85,186,159,10,27,1,21571.4,Platinum,BOGO,Cloudy,True,Friday,False,178,140,2.4206564086637155,18-30,True,False,False,False,False,False,False,False,False,1.7032102978483512,1.8665665862145358,3,1,2,Low
4714,9841,298,Camera,0.716675020007527,0.819615621947751,2024-06-15 05:20:00,17,1.7279777744121667,144,253,487,10,26,0,22712.29,Silver,BOGO,Rainy,True,Wednesday,True,273,462,1.2129010302628065,18-30,False,False,False,False,True,False,False,False,False,1.6924003159061798,0.5873980422578862,6,2,3,Low
4715,4721,775,Camera,0.716675020007527,-0.679406076148362,2024-01-23 08:27:00,6,0.8040684692470853,97,107,456,9,70,1,104949.77,Silver,BOGO,Stormy,False,Wednesday,False,323,183,-0.20225435465728758,60+,True,False,False,False,False,False,True,False,False,-0.2822120891769932,-0.4869133632168628,1,1,1,
4716,2467,856,Fridge,-0.6924382713953969,1.4223053028761516,2024-08-06 09:58:00,17,-0.9457597602322357,103,198,225,8,54,1,66624.21,Bronze,BOGO,Sunny,True,Thursday,False,342,205,0.24714044511886718,50-60,False,False,False,False,False,False,True,False,True,-0.35691332401490666,-0.984858625320069,8,3,3,Low
4717,8239,679,Smartphone,-1.396994917096859,0.9267894452346571,2024-03-17 01:35:00,16,-0.3788154138809357,104,137,470,3,25,2,62381.42,Bronze,BOGO,Rainy,False,Friday,True,224,226,-0.6371735011678878,18-30,True,False,True,False,False,False,True,False,True,0.4561029488153178,-1.2947201442118337,3,1,2,
4718,6044,788,Fridge,-0.6924382713953969,-1.215078608948382,2024-02-27 06:08:00,6,-0.2108319038509209,59,224,270,5,41,2,113817.13,Gold,Percentage Discount,Sunny,True,Wednesday,False,256,441,-0.9977741714141907,40-50,True,False,False,True,False,False,False,False,False,1.4409575735949471,0.8413669315897412,2,1,1,
4719,6992,798,Tablet,1.421231665708989,0.15287541864811968,2024-07-25 11:40:00,1,-0.4698064818138604,129,274,122,5,30,2,71470.26,Gold,BOGO,Sunny,True,Friday,True,170,244,1.0512267105302988,18-30,False,False,False,True,False,False,True,False,False,0.7396589422357747,0.21727138589122616,7,3,3,Low
4720,7753,717,Headphones,0.012118374306065063,-1.0796682272500517,2024-05-28 10:51:00,9,-1.0437501410830776,102,107,424,5,41,0,100270.98,Platinum,BOGO,Stormy,False,Wednesday,False,141,434,-0.7569899004437051,40-50,False,False,False,True,True,False,False,False,True,-62.4662913791038,-0.013083823704181843,5,2,2,
4721,5256,678,Tablet,1.421231665708989,0.2514174332560905,2024-06-08 17:51:00,15,0.42610557167955193,101,297,151,7,30,0,84334.8,Bronze,BOGO,Rainy,True,Friday,True,238,303,1.1675127712911775,18-30,True,True,False,False,True,False,False,False,False,0.8214795655490532,0.35732241745483206,6,2,3,Low
4722,3551,279,Camera,1.421231665708989,-0.45851755591722,2024-08-16 14:43:00,13,-0.19683327801508632,143,248,153,4,47,0,78280.06,Silver,BOGO,Sunny,False,Thursday,False,179,285,0.32974277424259046,40-50,True,False,False,False,False,False,False,True,True,0.2320119810151405,-0.651659669753045,8,3,3,Low
4723,5973,166,TV,0.716675020007527,1.576212417457915,2024-02-11 18:40:00,16,0.5380945783662285,108,280,222,2,38,0,78944.02,Bronze,Percentage Discount,Sunny,True,Sunday,True,297,260,1.9271682291561778,30-40,True,False,False,False,True,False,False,False,False,2.6890406046745388,1.1296320658177639,2,1,1,Low
4724,1172,702,Washing Machine,0.012118374306065063,0.2916634646121205,2024-07-24 07:07:00,14,0.11813580329119146,137,174,238,3,55,2,34800.98,Gold,BOGO,Cloudy,False,Wednesday,True,344,377,0.21396707305197174,50-60,True,False,True,False,False,False,False,True,False,17.656417242771948,0.003534487035573438,7,3,3,Low
4725,1001,231,Laptop,-1.396994917096859,-0.05932767918558419,2024-07-03 16:36:00,13,0.11113649037327417,98,110,231,9,28,1,108878.42,Bronze,BOGO,Rainy,False,Monday,False,354,385,-0.8699101187494812,18-30,True,False,True,False,False,False,True,False,True,0.6227009906072314,0.08288046626541423,7,3,3,
4726,9574,863,TV,0.716675020007527,0.2752219242712911,2024-03-21 02:11:00,13,-0.5188016722392814,51,284,410,5,48,1,41054.79,Silver,BOGO,Sunny,False,Thursday,False,245,124,0.6989647251633668,40-50,False,True,False,False,False,False,False,False,True,0.9752882487184021,0.19724467808363763,3,1,2,Low
4727,3233,166,Smartphone,1.421231665708989,1.5072830467029383,2024-06-28 05:29:00,2,0.10413717745535689,61,275,293,3,22,0,83261.25,Silver,BOGO,Cloudy,False,Monday,True,461,181,2.649516824219947,18-30,False,False,True,False,False,False,False,True,True,1.8642399322690446,2.142198395160537,6,2,3,Low
4728,6634,230,Headphones,1.421231665708989,-0.5587573382777763,2024-08-09 05:58:00,18,-0.1618367134254999,142,124,377,1,55,2,30838.92,Platinum,BOGO,Stormy,True,Saturday,True,369,192,0.21145323582986478,50-60,False,False,True,False,False,True,False,False,True,0.14878168065892355,-0.794123622607645,8,3,3,Low
4729,5698,365,Laptop,-1.396994917096859,0.9031279241354635,2024-03-10 00:55:00,5,1.1120382376354458,92,171,452,10,47,2,20798.85,Platinum,BOGO,Rainy,True,Saturday,True,438,420,-0.6427579315069304,40-50,True,False,True,False,False,False,True,False,True,0.460100408126514,-1.2616651195054802,3,1,2,
4730,8687,683,Washing Machine,-0.6924382713953969,0.3613255561866344,2024-04-09 23:44:00,18,-0.7007838081051307,56,176,396,3,43,1,112418.05,Silver,BOGO,Stormy,True,Saturday,True,324,369,-0.25366991797520955,40-50,True,True,False,False,False,False,True,False,True,0.3663430062350766,-0.25019564353685353,4,2,2,
4731,9767,976,TV,0.716675020007527,-1.3913426441457732,2024-08-30 02:01:00,18,0.04114336119410133,141,119,267,8,65,2,83281.78,Bronze,BOGO,Rainy,False,Friday,True,152,333,-0.8743599480604253,60+,True,False,True,False,False,True,False,False,True,-1.2200229164555534,-0.9971405173304976,8,3,3,
4732,1136,333,TV,0.012118374306065063,1.4975789636539487,2024-03-23 10:25:00,16,0.9020588500979273,84,143,113,5,43,0,27842.41,Gold,BOGO,Sunny,True,Saturday,False,489,132,1.0678028519445264,40-50,False,False,True,False,True,False,False,False,False,88.11436459840222,0.018148222434447556,3,1,2,Low
4733,9059,635,TV,-0.6924382713953969,-1.4558756899835281,2024-03-13 12:39:00,10,0.3561124425003791,80,179,402,10,25,2,69348.3,Bronze,BOGO,Rainy,True,Saturday,False,137,392,-1.1114367309130722,18-30,False,False,False,True,False,True,False,False,True,1.6051058654994796,1.008104046138775,3,1,2,
4734,8816,846,TV,1.421231665708989,-0.046281674349926,2024-08-05 20:17:00,11,0.6710815238066569,84,186,167,4,42,2,39796.05,Gold,BOGO,Rainy,True,Thursday,True,439,322,0.8162082373494441,40-50,False,False,False,True,False,False,False,True,True,0.5742964057462612,-0.06577698112814631,8,3,3,Low
4735,5908,901,Washing Machine,0.012118374306065063,-1.6462222619076294,2024-08-13 09:24:00,17,0.6640822108887396,50,141,388,10,28,1,119595.76,Silver,BOGO,Cloudy,True,Friday,False,113,185,-1.158132522668012,18-30,False,False,False,False,False,False,False,False,True,-95.56830754834698,-0.01994953756077373,8,3,3,
4736,1149,380,TV,-1.396994917096859,-1.6259026625951047,2024-07-10 09:13:00,15,-0.532800298075116,148,147,142,1,36,0,52996.92,Platinum,BOGO,Rainy,False,Friday,False,260,322,-1.2396424292405175,30-40,False,True,False,False,False,False,True,False,True,0.8873635931451055,2.2713777553396106,7,3,3,
4737,8052,296,Smartphone,0.716675020007527,-0.3080953330381323,2024-05-02 00:16:00,3,1.46200388353131,60,251,369,10,26,0,65855.24,Gold,BOGO,Rainy,True,Thursday,True,345,293,0.14828253100521205,18-30,False,False,True,False,False,False,False,False,True,0.20690344558633378,-0.22080422896932916,5,2,2,Low
4738,5799,968,Laptop,0.012118374306065063,-0.16487521967790808,2024-03-21 10:52:00,5,0.5730911429558149,50,139,246,9,56,2,110641.09,Bronze,BOGO,Stormy,True,Wednesday,True,325,494,-0.10928033806852976,50-60,True,True,False,False,False,False,False,False,True,-9.017739121479075,-0.0019980196258515943,3,1,2,
4739,4788,794,Headphones,0.716675020007527,-1.5411215024028282,2024-05-28 22:08:00,2,1.3500148768446334,73,164,360,2,66,1,25878.16,Bronze,BOGO,Cloudy,False,Wednesday,True,222,401,-1.015759073956243,60+,True,False,True,False,False,False,True,False,True,-1.4173217226764436,-1.104483283568577,5,2,2,
4740,1118,123,TV,1.421231665708989,0.2575830108839012,2024-06-07 01:37:00,16,-0.4768057947317777,100,194,399,2,68,2,88869.97,Gold,BOGO,Stormy,False,Monday,True,109,327,1.1747885585531475,60+,True,False,True,False,False,False,True,False,True,0.8265989190207762,0.3660851316168635,6,2,3,Low
